file_name,zero_crossing_rate,rmse,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tempo,harmonic,chroma_stft,tonnetz,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,full_path
Song/classical\62.mp3,0.0566659265032869,0.10270265,809.6536380767002,815.911529447315,26.09775528308819,1345.5587364957946,123.046875,-4.5802564e-05,0.24853382,0.0076936085911951,-252.86688,204.54478,-18.11799,-6.756086,4.9123464,-0.32856178,-3.5415118,-11.248898,-13.4716835,-7.187395,-3.1259243,-5.7092676,-8.543025,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\62.mp3
Song/classical\63.mp3,0.043125468266628,0.05382764,687.9931697442846,892.9855225327107,24.790792753423528,1064.7652681355137,78.30255681818181,4.2625284e-06,0.27376387,-0.018480037001156,-341.5467,203.19049,13.102062,-3.0671382,7.8367095,-2.839866,-6.76086,-6.3721313,-7.3796477,-8.2283745,-8.200168,-7.158135,-4.0867476,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\63.mp3
Song/classical\64.mp3,0.0383995628504447,0.099203184,658.6120900092865,996.953008109982,21.85597526855883,854.0629588257685,129.19921875,-3.0469885e-06,0.2929177,0.0492494102121723,-267.98505,203.90985,24.154577,16.056059,-2.2368977,-7.575577,-7.3251553,-12.785286,-8.913682,-6.182188,-7.538381,-0.17991571,-1.6483657,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\64.mp3
Song/classical\65.mp3,0.1442884310953209,0.13760743,2918.8957703457386,2946.1519265707143,24.92980159601621,6895.288029292344,123.046875,-2.0634438e-05,0.2482325,-0.023773109869597,-75.671715,69.582954,6.119465,2.0068274,-6.879011,0.7899126,-2.2630568,-6.2457037,-14.134722,4.3773513,-2.7741017,8.998058,-9.300926,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\65.mp3
Song/classical\66.mp3,0.0536258282794249,0.09098461,758.3585530429943,757.9249021904658,25.59942056098734,1282.6669369103774,143.5546875,-9.725651e-07,0.23665494,-0.0363338006809482,-287.74567,211.74258,-15.165291,-3.0544996,15.429917,-2.8639815,-4.8417325,-9.175815,-9.868455,-7.9386635,-6.3880777,-4.4501705,-4.327467,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\66.mp3
Song/classical\67.mp3,0.0836331750290023,0.087255195,1762.2796947124275,2040.7763872431185,25.1560189046136,3652.484229988399,129.19921875,-2.4803935e-06,0.26932988,0.0946901964310494,-171.95451,109.68769,-11.810236,18.974648,-17.954088,-8.851253,-20.85446,-12.017359,-16.639973,-15.209626,-13.60574,-5.9489,-9.487633,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\67.mp3
Song/classical\68.mp3,0.0701282144238205,0.043863643,1553.1569234502729,1804.1759066737336,25.49859848855839,2909.522107471723,123.046875,-2.1805248e-05,0.23995152,0.0295362745458679,-291.4191,118.929115,-29.107832,14.932147,5.8271356,2.539911,-10.885133,-6.52694,-18.842201,-5.2757225,-4.3249235,-4.4451313,-6.8832355,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\68.mp3
Song/classical\69.mp3,0.1088967260610015,0.09143723,2352.618904364124,2609.20644720736,23.02332904229218,5429.0983903712295,117.45383522727272,4.704565e-07,0.32271552,-0.0082988525925457,-123.85521,89.623634,11.577412,25.048061,-3.293452,-0.6094133,-12.437729,2.2058582,-5.762771,-3.8812747,-4.504924,2.7457466,-1.9205163,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\69.mp3
Song/classical\70.mp3,0.1063626105713457,0.122543864,2378.209121392533,2575.828974525827,24.135290719790525,5402.152742531903,95.703125,-1.9828243e-05,0.301769,-0.0531891235150034,-89.88015,82.11923,6.5029078,28.34268,-5.631862,0.917134,-18.467344,-5.3327565,-8.310109,-0.61995524,-11.450779,-5.033794,-7.4153214,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\70.mp3
Song/classical\71.mp3,0.0805210901247099,0.116785035,1809.6774826671224,2134.969393856369,23.6778761889706,3724.1658151011457,117.45383522727272,5.4001e-05,0.27609167,0.0523478059080132,-156.6601,124.50826,10.245772,18.224424,-1.4886774,6.4848833,-12.078388,5.6497645,-4.852072,0.5316941,-8.349981,-5.0069675,-5.5994525,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\71.mp3
Song/classical\72.mp3,0.0938772627851894,0.063379064,1589.104909902714,1688.5758027382806,24.89772614052381,3004.3148315146464,103.359375,-4.7709036e-06,0.27730474,0.0557083852981026,-209.43385,132.52641,-27.646606,29.492168,-3.9540653,-4.486971,-8.015537,0.72224104,-3.901099,0.037370015,-6.430245,-0.6142492,3.1234193,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\72.mp3
Song/classical\73.mp3,0.0460351113161426,0.08223618,686.8286207581999,695.5476200204536,26.13754728879836,1175.235659359423,112.34714673913044,-1.135743e-07,0.26917034,0.1008346903725937,-277.7842,217.31392,-10.230637,-1.3428264,12.809157,-5.741629,-7.522214,-9.5744295,-13.619566,-12.602614,-6.287081,-3.833974,-5.866022,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\73.mp3
Song/classical\74.mp3,0.0963145150570378,0.051339872,1789.391196337225,1708.8570731581967,27.105576959955304,3053.917805611949,135.99917763157896,3.4097755e-07,0.1882626,0.0101619396528952,-278.7744,91.35849,-53.54038,-0.019255623,-12.540059,-25.721674,-20.008251,-10.028998,-2.595268,-3.4903288,-9.703823,1.6397351,6.3170404,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\74.mp3
Song/classical\75.mp3,0.0498382969595901,0.076072276,830.642838381294,853.8003854571524,26.19059431395032,1451.305415956714,143.5546875,-5.671701e-06,0.24923982,-0.0425762119069845,-272.9145,196.15002,-23.449602,6.146946,3.128731,-8.688441,-10.821179,-12.58989,-11.60799,-12.239516,-7.2613683,-5.985912,-5.0114493,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\75.mp3
Song/classical\76.mp3,0.1472830717082366,0.09013755,2963.4088576230674,2866.5019666786648,24.2554173491871,6484.79989531975,135.99917763157896,-8.542547e-05,0.2711591,-0.0301644200048163,-144.37653,64.2889,24.513323,13.814234,-17.653763,4.0821757,-10.161915,2.495775,-6.6419725,-0.087799,-5.238446,2.50744,-2.47538,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\76.mp3
Song/classical\77.mp3,0.0446082496495553,0.049208466,652.073621077021,703.655777730934,26.423068990309467,1056.0429053074247,117.45383522727272,1.2096764e-07,0.24706449,-0.0053415182749352,-346.34323,205.68813,6.5919447,1.0248021,10.326958,-4.6804767,-8.0463505,-9.932038,-12.403474,-11.472162,-6.8571334,-5.0321164,-4.4207306,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\77.mp3
Song/classical\78.mp3,0.113091488725348,0.0678326,2217.1613062400306,2344.7364857271928,25.01087515550909,4540.458236658933,135.99917763157896,-1.5881042e-05,0.2396561,0.0216316604962798,-170.68759,90.67959,-5.7530394,27.445518,-0.15712611,-1.6502488,-10.734812,-4.018592,1.8694186,13.373142,0.43860403,5.278151,-11.304758,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\78.mp3
Song/classical\79.mp3,0.0442355245190448,0.08414333,734.0065991741845,1033.1032532184074,22.961110417516764,975.6347939475784,143.5546875,-1.6111344e-06,0.24766634,0.0252839254662816,-280.64984,199.70152,16.679945,9.070909,-10.099534,-10.892532,-7.526652,-12.375884,-11.34545,-8.936044,-11.102436,0.93820804,3.9369502,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\79.mp3
Song/classical\80.mp3,0.0572017896848414,0.062496897,1080.2306183065996,1495.5790795066243,22.474076623347056,1577.6860000362528,161.4990234375,-9.446228e-07,0.27182868,-0.0199867190815036,-281.3867,162.06264,19.256245,4.9486694,-19.13337,-9.186489,-13.54886,-11.89551,-13.968579,-5.0550604,-9.997711,1.845794,-0.88285613,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\80.mp3
Song/classical\81.mp3,0.0554197330578112,0.076073736,1063.3437692696994,1392.177846889271,23.39475723383941,1645.6538153911688,143.5546875,-4.5311103e-06,0.23692909,-0.0128376502115002,-261.63583,160.62804,4.1559997,-3.9380014,-24.846254,-10.652716,-14.0513525,-14.251172,-10.901363,-7.930242,-13.257355,1.7464223,2.8662963,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\81.mp3
Song/classical\82.mp3,0.0401765214133797,0.051263172,574.7739501089703,829.6351425154322,24.381267912629102,798.6811591411688,83.35433467741936,0.0018192609,0.22901756,0.0226760761657264,-370.3889,201.84877,41.733902,-5.2806067,6.9039025,1.1703846,-5.8250623,-5.630566,-9.96891,-11.370497,-5.101033,0.6720592,2.0479035,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\82.mp3
Song/classical\83.mp3,0.0645849193977184,0.040814642,1425.4380349271216,1663.2262902892844,24.98332385557629,2698.944700732309,103.359375,-8.867922e-07,0.21756127,0.0141294143615595,-339.30206,124.21682,-3.455589,17.02379,-6.096104,-24.960432,-7.032135,-12.289423,-22.805708,2.1965773,-6.709194,-10.964311,-4.822245,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\83.mp3
Song/classical\84.mp3,0.0405403721360208,0.115137026,974.4710209606258,1473.089538264474,24.507993595065084,1567.8520043322217,112.34714673913044,4.6607856e-06,0.24608551,-0.058704858246318,-241.12393,158.03307,14.508954,9.33317,-3.9771426,-1.6378218,-6.1291943,-8.688721,-15.781229,-10.066965,-12.333322,-11.571819,-13.536549,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\84.mp3
Song/classical\85.mp3,0.0915115722278615,0.06695538,1845.312937559456,2070.9907681269115,26.03949980125964,3828.134714644359,129.19921875,-1.1527669e-06,0.24310392,-0.0133144583189386,-198.00557,107.14799,-10.418908,23.158792,-13.805485,-7.287513,-23.923912,-13.335117,-14.851976,-6.8730273,-10.019705,-5.0063868,-12.387562,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\85.mp3
Song/classical\86.mp3,0.0464701759474091,0.06794092,775.4962439260846,877.1861436706444,25.46278556151633,1318.4673689910817,117.45383522727272,-2.738451e-06,0.25629938,0.0270466684756006,-291.58987,190.47511,-9.689593,8.570886,6.085843,-10.519265,-7.033049,-7.701243,-10.315273,-8.744335,-4.458037,-3.2535324,-2.7216518,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\86.mp3
Song/classical\87.mp3,0.0382615374854988,0.072697036,706.4864555784918,1169.7363959246954,24.452913310850647,908.6162381271752,129.19921875,7.510851e-06,0.23169148,-0.0828843056242436,-329.04944,153.19405,48.939667,24.499342,-1.9960876,-6.488362,-6.7493234,-7.3442826,-8.883976,-10.7772255,-5.655198,3.3921766,5.0050526,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\87.mp3
Song/classical\88.mp3,0.0513048400642884,0.09315935,830.1760296117816,844.8796034208243,26.682609337682457,1450.3728100982453,107.666015625,4.7713354e-07,0.2551094,0.0143128551366333,-248.28838,207.90024,-36.213566,16.218365,4.9081283,-11.744482,-7.9224367,-13.544621,-14.547915,-13.117825,-5.800356,-2.9918954,-2.4553287,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\88.mp3
Song/classical\89.mp3,0.0341447563200889,0.050289907,547.5040191885383,691.8411580582288,24.725568462024743,864.0135302621085,161.4990234375,-2.399675e-05,0.22952132,-0.1302564399113374,-370.5689,212.14926,35.002743,-9.799214,9.751387,2.9985383,-6.0885463,-5.6552305,-9.618338,-11.3558,-10.343411,-9.741956,-4.2518044,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\89.mp3
Song/classical\90.mp3,0.1511891328910479,0.08702144,2916.6018753892704,2818.092096499671,22.89581154802861,6473.820959387688,143.5546875,8.007361e-06,0.32417917,-0.0091810275674302,-93.90399,68.89402,2.3828495,14.233273,-7.5630074,-1.7472593,-14.297237,1.6909572,-5.770672,4.3915887,0.5007972,6.9006467,-0.84734166,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\90.mp3
Song/classical\91.mp3,0.0764845562645011,0.07988611,1929.3570615472363,2327.619373601849,24.737952068680727,4144.188178608976,117.45383522727272,-1.0500574e-07,0.23784946,-0.0728436115099813,-175.44995,99.909706,1.8610747,23.413689,4.4434886,-4.1591773,-10.085606,-8.681309,-7.6516194,2.926445,-7.2516956,-3.238212,-12.461611,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\91.mp3
Song/classical\92.mp3,0.0818824620552977,0.075008996,1567.584362625426,1845.9666966604907,26.3639949732387,3108.966531775667,123.046875,-0.007500769,0.24509461,-0.0141504498171138,-203.9466,122.19942,-13.620464,25.952389,-7.3834815,-7.877495,-12.230891,-4.080892,-11.07849,-4.1772146,-13.708448,-10.618091,-7.7416496,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\92.mp3
Song/classical\93.mp3,0.0311342550633217,0.06426724,577.8241926200517,926.0536164207164,24.2788736699973,792.6650186702436,103.359375,0.0031568953,0.24756221,0.0782540499905323,-353.57397,168.48491,36.26366,7.829794,6.0562024,0.6407226,-5.0298944,-10.48245,-13.381382,-15.103741,-15.036561,-13.063514,-11.439671,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\93.mp3
Song/classical\94.mp3,0.0674609828161253,0.10171521,1331.341876146985,1587.8998297384703,25.550699446487165,2542.2835701856147,135.99917763157896,-4.18237e-06,0.27827796,0.0592466507553892,-185.53618,139.25302,-24.96458,17.981287,-18.746983,-9.849114,-23.48272,-19.199383,-14.654389,-15.678842,-14.42738,-11.679529,-11.910628,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\94.mp3
Song/classical\95.mp3,0.0725911458333333,0.07022871,1166.9087887529408,1409.1755061916838,26.330076357907725,2090.806576049521,103.359375,-1.6175268e-06,0.22753973,0.0246150325329535,-256.80188,165.61243,-11.953346,14.637694,-1.8841038,-8.899895,-9.280453,-7.628645,-15.956199,-5.693824,-6.069519,1.3520533,-0.25161487,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\95.mp3
Song/classical\96.mp3,0.0495898135392498,0.06817021,775.5393389045631,872.8396847246797,24.88547849224112,1139.9691057315836,135.99917763157896,-3.0506953e-06,0.21111634,-0.0629343995103063,-304.79715,182.01936,6.0663314,-6.6628275,-3.857221,-8.820124,-6.0197916,-4.127896,-0.8526093,-0.11257635,-3.6649842,-4.809124,-5.778667,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\96.mp3
Song/classical\97.mp3,0.046055155766628,0.018121334,766.5627018788336,856.7939924591146,24.74144964424613,1324.8207464018997,89.10290948275862,2.2571e-07,0.3408385,-0.0043511908990535,-428.6693,170.31538,1.7321681,9.020565,2.4453392,1.1798056,-5.1455736,-7.3137007,-4.3565283,-5.351631,-2.9158165,-3.3392758,-3.3480942,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\97.mp3
Song/classical\98.mp3,0.0569400890612915,0.046491705,1104.0282899469016,1476.718602543158,26.72658394398915,2080.856004613181,123.046875,-9.0339495e-07,0.25498927,0.052617528982523,-297.36218,154.39043,-2.196546,26.265867,3.4972508,5.544135,-8.653898,-3.5288074,-12.838883,-10.950785,-8.218559,-4.55231,-8.004701,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\98.mp3
Song/classical\99.mp3,0.08412617670872,0.09832222,1519.080620695904,1674.8197762989446,27.471985663871585,2823.572485408208,123.046875,1.6250181e-06,0.23770882,0.0823121044823831,-219.23444,125.80769,-17.079689,20.4713,-3.0433612,-7.2955184,-16.851028,-4.1474104,-6.017339,3.0892885,0.94616437,6.0377674,4.474317,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\99.mp3
Song/classical\100.mp3,0.0860583430007733,0.09107156,1769.6883728836915,2004.974668958712,25.24214535508104,3598.2015729227087,99.38401442307692,-7.5265157e-06,0.28717184,-0.0870326854523154,-175.94928,109.85203,-11.679167,29.099106,-6.389092,-0.98370093,-5.2431736,-7.065209,-12.437057,-2.6204596,-14.282194,-7.9427342,-1.4608598,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\classical\100.mp3
Song/rock\1.mp3,0.1052478338892111,0.18477635,2582.0074503955016,2854.3829469080315,21.171662365221444,5997.255202291183,99.38401442307692,-0.00025093128,0.380164,0.0303882257138241,-65.69327,85.201836,19.054539,25.644583,18.325558,5.8901124,-0.45684943,10.032309,-3.3267896,3.86678,0.04748115,-0.17127597,-3.3594944,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\1.mp3
Song/rock\2.mp3,0.0672993553025908,0.12138666,1850.5806370450537,2277.400222374722,22.402236122367675,3847.3405665421983,143.5546875,4.4600885e-05,0.37118042,0.0978123015145283,-184.25775,100.07167,25.949804,36.05395,16.647875,14.334844,6.255844,10.542309,-0.4136283,5.0193744,-4.1905937,-4.3485575,-5.6240788,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\2.mp3
Song/rock\3.mp3,0.0885852834372583,0.19016947,1951.140478867072,2278.707153158398,22.59696495056367,4199.428422047201,86.1328125,4.9887585e-06,0.3984646,0.0347585107811931,-82.4409,110.03632,2.743028,34.22923,10.890571,7.9975424,3.4977243,3.7874398,-0.9003472,5.651607,-7.5853567,3.9340398,-6.376777,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\3.mp3
Song/rock\4.mp3,0.0600846505220417,0.15122244,1554.8043288957344,2028.3690078152067,23.69148880170968,3123.642583789516,135.99917763157896,-3.300493e-06,0.28297773,0.0210009318049925,-142.04669,127.05015,5.414321,20.418568,6.1984673,8.991564,-2.9773808,0.16505134,-8.652256,-5.91108,-7.58583,-3.6060276,-8.765768,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\4.mp3
Song/rock\5.mp3,0.0521588602088167,0.13207953,1577.2359878439088,2169.569415141553,24.395950220762867,3359.2629558802205,129.19921875,-3.920863e-06,0.29397276,-0.0274393828233023,-171.86496,116.54718,24.217884,32.604588,7.015162,7.176434,-5.055832,2.790132,-10.143542,-5.841198,-7.425568,-0.19585572,-7.8000827,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\5.mp3
Song/rock\6.mp3,0.0450459278929814,0.14105667,1332.4576574886953,1936.9828310993853,24.30845319669024,2858.337034150232,135.99917763157896,-1.0371026e-05,0.35085073,-0.0042703870401062,-196.63522,123.81355,19.389704,30.38466,9.23945,16.061365,3.420564,7.633784,0.7531644,2.8873317,3.7385192,1.8980591,-1.5639968,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\6.mp3
Song/rock\7.mp3,0.059740625604215,0.20840332,1566.7937622550887,2086.702659093397,22.959074913007782,3348.4880274796983,129.19921875,4.9460286e-05,0.36202198,0.0377043989973113,-112.03661,125.54418,9.894246,27.651455,9.850698,12.255904,2.8396935,5.2741075,0.4457805,0.9647524,-4.6011496,1.1715002,-1.9122008,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\7.mp3
Song/rock\8.mp3,0.0724363157385924,0.21221597,1875.556976308383,2153.480994657957,22.275403097948548,4144.429656911615,129.19921875,-9.214013e-06,0.34321734,0.0496379683167162,-85.94123,104.16633,-3.889316,51.077667,5.0367346,4.1477365,-5.9078937,1.0747359,-1.1508346,-0.9717099,-4.213135,4.8668656,-3.752343,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\8.mp3
Song/rock\9.mp3,0.1207710614244973,0.13947895,2710.1966581683714,2667.47137204252,21.590838077055416,5747.666559418503,123.046875,-2.8354075e-06,0.45975003,0.010058798475605,-94.391716,72.32289,4.758848,35.84668,6.0413737,14.914917,2.2728493,5.362509,0.39447093,5.2848496,-3.4561484,4.908465,-2.761849,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\9.mp3
Song/rock\10.mp3,0.0644616217734918,0.20232148,1704.9392280821096,2120.3180131717886,23.5051693565426,3686.128819016458,123.046875,-2.3703012e-06,0.40825355,0.0788918015984018,-108.68663,114.07802,-3.8852913,29.278168,10.610314,21.697573,2.1836452,10.743603,4.357859,6.8906507,9.248642,5.4462643,3.9871838,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\10.mp3
Song/rock\11.mp3,0.1393521833309164,0.17144898,2334.5329601440862,2270.318453792156,23.3354430711828,4800.372158678944,123.046875,-6.472183e-07,0.38247094,-0.0082655891072301,-69.09363,90.17312,-16.00224,30.220375,-3.0577252,19.481653,-0.35799506,-1.4737815,-1.2908713,-9.751115,1.1023002,3.0167782,-6.0160723,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\11.mp3
Song/rock\12.mp3,0.0812017760900038,0.18827692,1693.802319486848,1887.638381472476,22.575387041138843,3457.7652862619634,92.28515625,-0.007986885,0.37273872,0.0071245853775475,-108.50753,123.662834,-20.084497,32.390198,10.015476,7.78883,-2.0634036,5.147889,2.0588279,2.0973403,-5.8991156,-1.9474144,-9.208048,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\12.mp3
Song/rock\13.mp3,0.0457081097737819,0.15158159,1206.041195321106,1698.218204369074,26.092983034766085,2326.464418911325,135.99917763157896,-3.6756666e-07,0.25546005,0.1490463290337951,-169.64221,141.82964,1.7108574,32.94579,4.916095,2.5549185,-6.1515646,1.251183,-11.434522,-4.0124946,-13.410968,-2.0362816,-6.5857167,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\13.mp3
Song/rock\14.mp3,0.1142355320717324,0.20026383,2637.980057329104,2668.019051387458,23.61874671244393,5715.266832674739,143.5546875,-8.375645e-06,0.3562794,0.0018126544994615,-55.01967,76.782455,13.547395,39.382298,5.0826864,10.57803,3.7707336,7.7818136,-3.2638502,2.741895,-4.8655887,-0.2796475,-4.35985,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\14.mp3
Song/rock\15.mp3,0.0853582088650425,0.23650326,1954.581143509971,2070.549070577322,21.669079786109496,4116.992725628988,129.19921875,-8.149715e-06,0.4511209,0.0038741988018276,-33.560886,110.43948,-25.469059,54.351322,1.552733,13.021622,-2.5914812,4.587338,3.00841,1.9422337,-2.5281122,5.831482,0.47516477,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\15.mp3
Song/rock\16.mp3,0.0636974786107888,0.18198746,1574.9910605048806,1936.5921882039488,23.5403916680199,3310.0721602650087,161.4990234375,-2.0280018e-05,0.34524536,0.0784924337973465,-136.50427,124.948425,-6.608595,38.358147,12.724684,18.723873,3.475492,6.7669945,6.175471,0.90952104,5.307988,4.7861886,0.1113455,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\16.mp3
Song/rock\17.mp3,0.0462269794083526,0.195901,1180.390181302212,1731.9173729902936,24.458617147992133,2181.6731959650524,129.19921875,-5.5851256e-08,0.34270024,0.0485691149542534,-114.40565,157.30196,0.8341113,17.104532,6.644199,6.35423,-7.085949,-3.1697338,-4.915711,5.044335,-17.673748,-2.9975061,-6.5805855,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\17.mp3
Song/rock\18.mp3,0.0415418585049304,0.097147636,1177.4167896347024,1809.3124705336284,27.034978040795284,2149.9979041292054,89.10290948275862,-3.8558166e-05,0.25495577,0.1710092784313204,-265.78394,120.265526,41.23855,37.11648,14.085265,15.691543,5.584599,3.253138,-4.0950933,3.2599428,-2.5320423,-7.268119,-9.241536,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\18.mp3
Song/rock\19.mp3,0.0912963206327339,0.1356644,2027.542214183564,2223.580387537997,22.089454447410382,3956.2680981275375,129.19921875,1.4841969e-06,0.33202332,-0.0035778495641785,-149.57922,97.41929,8.413914,33.700798,10.070848,5.016225,3.5537,8.966026,0.9464084,3.359304,-0.21616717,1.6514102,-1.1989287,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\19.mp3
Song/rock\20.mp3,0.1095700481559358,0.13926221,2197.205061912345,2183.690922301691,22.271459811157985,4443.09668308621,117.45383522727272,1.1101267e-05,0.38219613,0.0686559001442701,-92.003296,109.43179,-22.968424,32.57311,7.6720133,3.4656243,-8.227206,4.173968,-2.4525604,1.7264798,-7.2537327,-1.0883732,-2.0550413,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\20.mp3
Song/rock\21.mp3,0.0972248027238012,0.21149442,2233.054411835916,2422.1343985141016,21.97603351832232,4792.32010631163,117.45383522727272,-6.463562e-06,0.4150648,0.0494881127033077,-41.976574,96.12637,-10.497153,20.68885,8.248715,8.698298,-0.8564738,3.608196,5.517363,10.651457,5.3953786,6.937605,5.0077195,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\21.mp3
Song/rock\22.mp3,0.075805947288283,0.15743288,1824.663970384442,2144.636672180048,22.84832330473504,3963.4957935306697,117.45383522727272,-2.4437115e-06,0.38876346,-0.0137504742554444,-120.14899,109.233154,1.606059,44.925392,7.298524,15.287911,1.021163,5.868164,4.9036765,3.9802444,3.3931432,4.7839346,-2.013688,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\22.mp3
Song/rock\23.mp3,0.0801430781129157,0.23924541,1811.3421697599,2134.38536162062,22.997719448025915,3816.447997480424,161.4990234375,1.6647984e-05,0.34903336,0.0293096973870635,-71.81917,118.59174,-4.283616,34.578278,15.504282,3.249003,5.578424,6.252243,-6.4223356,-0.9343676,-10.207064,5.4718904,-8.5229,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\23.mp3
